epoch (ms),time (03:00),elapsed (s),w (number),x (number),y (number), z (number)
1706108613259,2024-01-24T17:03:33.259,3.360,1.000,0.004,0.014,0.000
1706108613269,2024-01-24T17:03:33.269,3.370,1.000,0.004,0.014,0.000
1706108613279,2024-01-24T17:03:33.279,3.380,1.000,0.004,0.014,0.000
1706108613289,2024-01-24T17:03:33.289,3.390,1.000,0.004,0.014,0.000
1706108613299,2024-01-24T17:03:33.299,3.400,1.000,0.004,0.014,0.000
1706108613309,2024-01-24T17:03:33.309,3.410,1.000,0.004,0.014,0.000
1706108613319,2024-01-24T17:03:33.319,3.420,1.000,0.004,0.014,0.000
1706108613329,2024-01-24T17:03:33.329,3.430,1.000,0.004,0.014,0.000
1706108613339,2024-01-24T17:03:33.339,3.440,1.000,0.004,0.014,0.000
1706108613349,2024-01-24T17:03:33.349,3.450,1.000,0.004,0.014,0.000
1706108613359,2024-01-24T17:03:33.359,3.460,1.000,0.004,0.014,0.000
1706108613369,2024-01-24T17:03:33.369,3.470,1.000,0.004,0.014,0.000
1706108613379,2024-01-24T17:03:33.379,3.480,1.000,0.004,0.014,0.000
1706108613389,2024-01-24T17:03:33.389,3.490,1.000,0.004,0.014,0.000
1706108613399,2024-01-24T17:03:33.399,3.500,1.000,0.004,0.014,0.000
1706108613409,2024-01-24T17:03:33.409,3.510,1.000,0.004,0.014,0.000
1706108613419,2024-01-24T17:03:33.419,3.520,1.000,0.004,0.014,0.000
1706108613429,2024-01-24T17:03:33.429,3.530,1.000,0.004,0.014,0.000
1706108613439,2024-01-24T17:03:33.439,3.540,1.000,0.004,0.014,0.000
1706108613449,2024-01-24T17:03:33.449,3.550,1.000,0.004,0.014,0.000
1706108613459,2024-01-24T17:03:33.459,3.560,1.000,0.004,0.014,0.000
1706108613469,2024-01-24T17:03:33.469,3.570,1.000,0.004,0.014,0.000
1706108613479,2024-01-24T17:03:33.479,3.580,1.000,0.004,0.014,0.000
1706108613489,2024-01-24T17:03:33.489,3.590,1.000,0.004,0.014,0.000
1706108613499,2024-01-24T17:03:33.499,3.600,1.000,0.004,0.014,0.000
1706108613509,2024-01-24T17:03:33.509,3.610,1.000,0.004,0.014,0.000
1706108613519,2024-01-24T17:03:33.519,3.620,1.000,0.004,0.014,0.000
1706108613529,2024-01-24T17:03:33.529,3.630,1.000,0.004,0.014,0.000
1706108613539,2024-01-24T17:03:33.539,3.640,1.000,0.004,0.014,0.000
1706108613549,2024-01-24T17:03:33.549,3.650,1.000,0.004,0.014,0.000
1706108613559,2024-01-24T17:03:33.559,3.660,1.000,0.004,0.014,0.000
1706108613569,2024-01-24T17:03:33.569,3.670,1.000,0.004,0.014,0.000
1706108613579,2024-01-24T17:03:33.579,3.680,1.000,0.004,0.014,0.000
1706108613589,2024-01-24T17:03:33.589,3.690,1.000,0.004,0.014,0.000
1706108613599,2024-01-24T17:03:33.599,3.700,1.000,0.004,0.014,0.000
1706108613609,2024-01-24T17:03:33.609,3.710,1.000,0.004,0.014,0.000
1706108613619,2024-01-24T17:03:33.619,3.720,1.000,0.004,0.014,0.000
1706108613629,2024-01-24T17:03:33.629,3.730,1.000,0.004,0.014,0.000
1706108613639,2024-01-24T17:03:33.639,3.740,1.000,0.004,0.014,0.000
1706108613649,2024-01-24T17:03:33.649,3.750,1.000,0.004,0.014,0.000
1706108613659,2024-01-24T17:03:33.659,3.760,1.000,0.004,0.014,0.000
1706108613669,2024-01-24T17:03:33.669,3.770,1.000,0.004,0.014,0.000
1706108613679,2024-01-24T17:03:33.679,3.780,1.000,0.004,0.014,0.000
1706108613689,2024-01-24T17:03:33.689,3.790,1.000,0.004,0.014,0.000
1706108613699,2024-01-24T17:03:33.699,3.800,1.000,0.004,0.014,0.000
1706108613709,2024-01-24T17:03:33.709,3.810,1.000,0.004,0.014,0.000
1706108613719,2024-01-24T17:03:33.719,3.820,1.000,0.004,0.014,0.000
1706108613729,2024-01-24T17:03:33.729,3.830,1.000,0.004,0.014,0.000
1706108613739,2024-01-24T17:03:33.739,3.840,1.000,0.004,0.014,0.000
1706108613749,2024-01-24T17:03:33.749,3.850,1.000,0.004,0.014,0.000
1706108613759,2024-01-24T17:03:33.759,3.860,1.000,0.004,0.014,0.000
1706108613769,2024-01-24T17:03:33.769,3.870,1.000,0.004,0.014,0.000
1706108613779,2024-01-24T17:03:33.779,3.880,1.000,0.004,0.014,0.000
1706108613789,2024-01-24T17:03:33.789,3.890,1.000,0.004,0.014,0.000
1706108613799,2024-01-24T17:03:33.799,3.900,1.000,0.004,0.014,0.000
1706108613809,2024-01-24T17:03:33.809,3.910,1.000,0.004,0.014,0.000
1706108613819,2024-01-24T17:03:33.819,3.920,1.000,0.004,0.014,0.000
1706108613829,2024-01-24T17:03:33.829,3.930,1.000,0.004,0.014,0.000
1706108613839,2024-01-24T17:03:33.839,3.940,1.000,0.004,0.014,0.000
1706108613849,2024-01-24T17:03:33.849,3.950,1.000,0.004,0.014,0.000
1706108613859,2024-01-24T17:03:33.859,3.960,1.000,0.004,0.014,0.000
1706108613869,2024-01-24T17:03:33.869,3.970,1.000,0.004,0.014,0.000
1706108613879,2024-01-24T17:03:33.879,3.980,1.000,0.004,0.014,0.000
1706108613889,2024-01-24T17:03:33.889,3.990,1.000,0.004,0.014,0.000
1706108613899,2024-01-24T17:03:33.899,4.000,1.000,0.004,0.014,0.000
1706108613909,2024-01-24T17:03:33.909,4.010,1.000,0.004,0.014,0.000
1706108613919,2024-01-24T17:03:33.919,4.020,1.000,0.004,0.014,0.000
1706108613929,2024-01-24T17:03:33.929,4.030,1.000,0.004,0.014,0.000
1706108613939,2024-01-24T17:03:33.939,4.040,1.000,0.004,0.014,0.000
1706108613949,2024-01-24T17:03:33.949,4.050,1.000,0.004,0.014,0.000
1706108613959,2024-01-24T17:03:33.959,4.060,1.000,0.004,0.014,0.000
1706108613969,2024-01-24T17:03:33.969,4.070,1.000,0.004,0.014,0.000
1706108613979,2024-01-24T17:03:33.979,4.080,1.000,0.004,0.014,0.000
1706108613989,2024-01-24T17:03:33.989,4.090,1.000,0.004,0.014,0.000
1706108613999,2024-01-24T17:03:33.999,4.100,1.000,0.004,0.014,0.000
1706108614009,2024-01-24T17:03:34.009,4.110,1.000,0.004,0.014,0.000
1706108614019,2024-01-24T17:03:34.019,4.120,1.000,0.004,0.014,0.000
1706108614029,2024-01-24T17:03:34.029,4.130,1.000,0.004,0.014,0.000
1706108614039,2024-01-24T17:03:34.039,4.140,1.000,0.004,0.014,0.000
1706108614049,2024-01-24T17:03:34.049,4.150,1.000,0.004,0.014,0.000
1706108614059,2024-01-24T17:03:34.059,4.160,1.000,0.004,0.014,0.000
1706108614069,2024-01-24T17:03:34.069,4.170,1.000,0.004,0.014,0.000
1706108614079,2024-01-24T17:03:34.079,4.180,1.000,0.004,0.014,0.000
1706108614089,2024-01-24T17:03:34.089,4.190,1.000,0.004,0.014,0.000
1706108614099,2024-01-24T17:03:34.099,4.200,1.000,0.004,0.014,0.000
1706108614109,2024-01-24T17:03:34.109,4.210,1.000,0.004,0.014,0.000
1706108614119,2024-01-24T17:03:34.119,4.220,1.000,0.004,0.014,0.000
1706108614129,2024-01-24T17:03:34.129,4.230,1.000,0.004,0.014,0.000
1706108614139,2024-01-24T17:03:34.139,4.240,1.000,0.004,0.014,0.000
1706108614149,2024-01-24T17:03:34.149,4.250,1.000,0.004,0.014,0.000
1706108614159,2024-01-24T17:03:34.159,4.260,1.000,0.004,0.014,0.000
1706108614169,2024-01-24T17:03:34.169,4.270,1.000,0.004,0.014,0.000
1706108614179,2024-01-24T17:03:34.179,4.280,1.000,0.004,0.014,0.000
1706108614189,2024-01-24T17:03:34.189,4.290,1.000,0.004,0.014,0.000
1706108614199,2024-01-24T17:03:34.199,4.300,1.000,0.004,0.014,0.000
1706108614209,2024-01-24T17:03:34.209,4.310,1.000,0.004,0.014,0.000
1706108614219,2024-01-24T17:03:34.219,4.320,1.000,0.004,0.014,0.000
1706108614229,2024-01-24T17:03:34.229,4.330,1.000,0.004,0.014,0.000
1706108614239,2024-01-24T17:03:34.239,4.340,1.000,0.004,0.014,0.000
1706108614249,2024-01-24T17:03:34.249,4.350,1.000,0.004,0.014,0.000
1706108614259,2024-01-24T17:03:34.259,4.360,1.000,0.004,0.014,0.000
1706108614269,2024-01-24T17:03:34.269,4.370,1.000,0.004,0.014,0.000
1706108614279,2024-01-24T17:03:34.279,4.380,1.000,0.004,0.014,0.000
1706108614289,2024-01-24T17:03:34.289,4.390,1.000,0.004,0.014,0.000
1706108614299,2024-01-24T17:03:34.299,4.400,1.000,0.004,0.014,0.000
1706108614309,2024-01-24T17:03:34.309,4.410,1.000,0.004,0.014,0.000
1706108614319,2024-01-24T17:03:34.319,4.420,1.000,0.004,0.014,0.000
1706108614329,2024-01-24T17:03:34.329,4.430,1.000,0.004,0.014,0.000
1706108614339,2024-01-24T17:03:34.339,4.440,1.000,0.004,0.014,0.000
1706108614349,2024-01-24T17:03:34.349,4.450,1.000,0.004,0.014,0.000
1706108614359,2024-01-24T17:03:34.359,4.460,1.000,0.004,0.014,0.000
1706108614369,2024-01-24T17:03:34.369,4.470,1.000,0.004,0.014,0.000
1706108614379,2024-01-24T17:03:34.379,4.480,1.000,0.004,0.014,0.000
1706108614389,2024-01-24T17:03:34.389,4.490,1.000,0.004,0.014,0.000
1706108614399,2024-01-24T17:03:34.399,4.500,1.000,0.004,0.014,0.000
1706108614409,2024-01-24T17:03:34.409,4.510,1.000,0.004,0.014,0.000
1706108614419,2024-01-24T17:03:34.419,4.520,1.000,0.004,0.014,0.000
1706108614429,2024-01-24T17:03:34.429,4.530,1.000,0.004,0.014,0.000
1706108614439,2024-01-24T17:03:34.439,4.540,1.000,0.004,0.014,0.000
1706108614449,2024-01-24T17:03:34.449,4.550,1.000,0.004,0.014,0.000
1706108614459,2024-01-24T17:03:34.459,4.560,1.000,0.004,0.014,0.000
1706108614469,2024-01-24T17:03:34.469,4.570,1.000,0.004,0.014,0.000
1706108614479,2024-01-24T17:03:34.479,4.580,1.000,0.004,0.014,0.000
1706108614489,2024-01-24T17:03:34.489,4.590,1.000,0.004,0.014,0.000
1706108614499,2024-01-24T17:03:34.499,4.600,1.000,0.004,0.014,0.000
1706108614509,2024-01-24T17:03:34.509,4.610,1.000,0.004,0.014,0.000
1706108614519,2024-01-24T17:03:34.519,4.620,1.000,0.004,0.014,0.000
1706108614529,2024-01-24T17:03:34.529,4.630,1.000,0.004,0.014,0.000
1706108614539,2024-01-24T17:03:34.539,4.640,1.000,0.004,0.014,0.000
1706108614549,2024-01-24T17:03:34.549,4.650,1.000,0.004,0.014,0.000
1706108614559,2024-01-24T17:03:34.559,4.660,1.000,0.004,0.014,0.000
1706108614569,2024-01-24T17:03:34.569,4.670,1.000,0.004,0.014,0.000
1706108614579,2024-01-24T17:03:34.579,4.680,1.000,0.004,0.014,0.000
1706108614589,2024-01-24T17:03:34.589,4.690,1.000,0.004,0.014,0.000
1706108614599,2024-01-24T17:03:34.599,4.700,1.000,0.004,0.014,0.000
1706108614609,2024-01-24T17:03:34.609,4.710,1.000,0.004,0.014,0.000
1706108614619,2024-01-24T17:03:34.619,4.720,1.000,0.004,0.014,0.000
1706108614629,2024-01-24T17:03:34.629,4.730,1.000,0.004,0.014,0.000
1706108614639,2024-01-24T17:03:34.639,4.740,1.000,0.004,0.014,0.000
1706108614649,2024-01-24T17:03:34.649,4.750,1.000,0.004,0.014,0.000
1706108614659,2024-01-24T17:03:34.659,4.760,1.000,0.004,0.014,0.000
1706108614669,2024-01-24T17:03:34.669,4.770,1.000,0.004,0.014,0.000
1706108614679,2024-01-24T17:03:34.679,4.780,1.000,0.004,0.014,0.000
1706108614689,2024-01-24T17:03:34.689,4.790,1.000,0.004,0.014,0.000
1706108614699,2024-01-24T17:03:34.699,4.800,1.000,0.004,0.014,0.000
1706108614709,2024-01-24T17:03:34.709,4.810,1.000,0.004,0.014,0.000
1706108614719,2024-01-24T17:03:34.719,4.820,1.000,0.004,0.014,0.000
1706108614729,2024-01-24T17:03:34.729,4.830,1.000,0.004,0.014,0.000
1706108614739,2024-01-24T17:03:34.739,4.840,1.000,0.004,0.014,0.000
1706108614749,2024-01-24T17:03:34.749,4.850,1.000,0.004,0.014,0.000
1706108614759,2024-01-24T17:03:34.759,4.860,1.000,0.004,0.014,0.000
1706108614769,2024-01-24T17:03:34.769,4.870,1.000,0.004,0.014,0.000
1706108614779,2024-01-24T17:03:34.779,4.880,1.000,0.004,0.014,0.000
1706108614789,2024-01-24T17:03:34.789,4.890,1.000,0.004,0.014,0.000
1706108614799,2024-01-24T17:03:34.799,4.900,1.000,0.004,0.014,0.000
1706108614809,2024-01-24T17:03:34.809,4.910,1.000,0.004,0.014,0.000
1706108614819,2024-01-24T17:03:34.819,4.920,1.000,0.004,0.014,0.000
1706108614829,2024-01-24T17:03:34.829,4.930,1.000,0.004,0.014,0.000
1706108614839,2024-01-24T17:03:34.839,4.940,1.000,0.004,0.014,0.000
1706108614849,2024-01-24T17:03:34.849,4.950,1.000,0.004,0.014,0.000
1706108614859,2024-01-24T17:03:34.859,4.960,1.000,0.004,0.014,0.000
1706108614869,2024-01-24T17:03:34.869,4.970,1.000,0.004,0.014,0.000
1706108614879,2024-01-24T17:03:34.879,4.980,1.000,0.004,0.014,0.000
1706108614889,2024-01-24T17:03:34.889,4.990,1.000,0.004,0.014,0.000
1706108614899,2024-01-24T17:03:34.899,5.000,1.000,0.004,0.014,0.000
1706108614909,2024-01-24T17:03:34.909,5.010,1.000,0.004,0.014,0.000
1706108614919,2024-01-24T17:03:34.919,5.020,1.000,0.004,0.014,0.000
1706108614929,2024-01-24T17:03:34.929,5.030,1.000,0.004,0.014,0.000
1706108614939,2024-01-24T17:03:34.939,5.040,1.000,0.004,0.014,0.000
1706108614949,2024-01-24T17:03:34.949,5.050,1.000,0.004,0.014,0.000
1706108614959,2024-01-24T17:03:34.959,5.060,1.000,0.004,0.014,0.000
1706108614969,2024-01-24T17:03:34.969,5.070,1.000,0.004,0.014,0.000
1706108614979,2024-01-24T17:03:34.979,5.080,1.000,0.004,0.014,0.000
1706108614989,2024-01-24T17:03:34.989,5.090,1.000,0.004,0.014,0.000
1706108614999,2024-01-24T17:03:34.999,5.100,1.000,0.004,0.014,0.000
1706108615009,2024-01-24T17:03:35.009,5.110,1.000,0.004,0.014,0.000
1706108615019,2024-01-24T17:03:35.019,5.120,1.000,0.004,0.014,0.000
1706108615029,2024-01-24T17:03:35.029,5.130,1.000,0.004,0.014,0.000
1706108615039,2024-01-24T17:03:35.039,5.140,1.000,0.004,0.014,0.000
1706108615049,2024-01-24T17:03:35.049,5.150,1.000,0.004,0.014,0.000
1706108615059,2024-01-24T17:03:35.059,5.160,1.000,0.004,0.014,0.000
1706108615069,2024-01-24T17:03:35.069,5.170,1.000,0.004,0.014,0.000
1706108615079,2024-01-24T17:03:35.079,5.180,1.000,0.004,0.014,0.000
1706108615089,2024-01-24T17:03:35.089,5.190,1.000,0.004,0.014,0.000
1706108615099,2024-01-24T17:03:35.099,5.200,1.000,0.004,0.014,0.000
1706108615109,2024-01-24T17:03:35.109,5.210,1.000,0.004,0.014,0.000
1706108615119,2024-01-24T17:03:35.119,5.220,1.000,0.004,0.014,0.000
1706108615129,2024-01-24T17:03:35.129,5.230,1.000,0.004,0.014,0.000
1706108615139,2024-01-24T17:03:35.139,5.240,1.000,0.004,0.014,0.000
1706108615149,2024-01-24T17:03:35.149,5.250,1.000,0.004,0.014,0.000
1706108615159,2024-01-24T17:03:35.159,5.260,1.000,0.004,0.014,0.000
1706108615169,2024-01-24T17:03:35.169,5.270,1.000,0.004,0.014,0.000
1706108615179,2024-01-24T17:03:35.179,5.280,1.000,0.004,0.014,0.000
1706108615189,2024-01-24T17:03:35.189,5.290,1.000,0.004,0.014,0.000
1706108615199,2024-01-24T17:03:35.199,5.300,1.000,0.004,0.014,0.000
1706108615209,2024-01-24T17:03:35.209,5.310,1.000,0.004,0.014,0.000
1706108615219,2024-01-24T17:03:35.219,5.320,1.000,0.004,0.014,0.000
1706108615229,2024-01-24T17:03:35.229,5.330,1.000,0.004,0.014,0.000
1706108615239,2024-01-24T17:03:35.239,5.340,1.000,0.004,0.014,0.000
1706108615249,2024-01-24T17:03:35.249,5.350,1.000,0.004,0.014,0.000
1706108615259,2024-01-24T17:03:35.259,5.360,1.000,0.004,0.014,0.000
1706108615269,2024-01-24T17:03:35.269,5.370,1.000,0.004,0.014,0.000
1706108615279,2024-01-24T17:03:35.279,5.380,1.000,0.004,0.014,0.000
1706108615289,2024-01-24T17:03:35.289,5.390,1.000,0.004,0.014,0.000
1706108615299,2024-01-24T17:03:35.299,5.400,1.000,0.004,0.014,0.000
1706108615309,2024-01-24T17:03:35.309,5.410,1.000,0.004,0.014,0.000
1706108615319,2024-01-24T17:03:35.319,5.420,1.000,0.004,0.014,0.000
1706108615329,2024-01-24T17:03:35.329,5.430,1.000,0.004,0.014,0.000
1706108615339,2024-01-24T17:03:35.339,5.440,1.000,0.004,0.014,0.000
1706108615349,2024-01-24T17:03:35.349,5.450,1.000,0.004,0.014,0.000
1706108615359,2024-01-24T17:03:35.359,5.460,1.000,0.004,0.014,0.000
1706108615369,2024-01-24T17:03:35.369,5.470,1.000,0.004,0.014,0.000
1706108615379,2024-01-24T17:03:35.379,5.480,1.000,0.004,0.014,0.000
1706108615389,2024-01-24T17:03:35.389,5.490,1.000,0.004,0.014,0.000
1706108615399,2024-01-24T17:03:35.399,5.500,1.000,0.004,0.014,0.000
1706108615409,2024-01-24T17:03:35.409,5.510,1.000,0.004,0.014,0.000
1706108615419,2024-01-24T17:03:35.419,5.520,1.000,0.004,0.014,0.000
1706108615429,2024-01-24T17:03:35.429,5.530,1.000,0.004,0.014,0.000
1706108615439,2024-01-24T17:03:35.439,5.540,1.000,0.004,0.014,0.000
1706108615449,2024-01-24T17:03:35.449,5.550,1.000,0.004,0.014,0.000
1706108615459,2024-01-24T17:03:35.459,5.560,1.000,0.004,0.014,0.000
1706108615469,2024-01-24T17:03:35.469,5.570,1.000,0.004,0.014,0.000
1706108615479,2024-01-24T17:03:35.479,5.580,1.000,0.004,0.014,0.000
1706108615489,2024-01-24T17:03:35.489,5.590,1.000,0.004,0.014,0.000
1706108615499,2024-01-24T17:03:35.499,5.600,1.000,0.004,0.014,0.000
1706108615509,2024-01-24T17:03:35.509,5.610,1.000,0.004,0.014,0.000
1706108615519,2024-01-24T17:03:35.519,5.620,1.000,0.004,0.014,0.000
1706108615529,2024-01-24T17:03:35.529,5.630,1.000,0.004,0.014,0.000
1706108615539,2024-01-24T17:03:35.539,5.640,1.000,0.004,0.014,0.000
1706108615549,2024-01-24T17:03:35.549,5.650,1.000,0.004,0.014,0.000
1706108615559,2024-01-24T17:03:35.559,5.660,1.000,0.004,0.014,0.000
1706108615569,2024-01-24T17:03:35.569,5.670,1.000,0.004,0.014,0.000
1706108615579,2024-01-24T17:03:35.579,5.680,1.000,0.004,0.014,0.000
1706108615589,2024-01-24T17:03:35.589,5.690,1.000,0.004,0.014,0.000
1706108615599,2024-01-24T17:03:35.599,5.700,1.000,0.004,0.014,0.000
1706108615609,2024-01-24T17:03:35.609,5.710,1.000,0.004,0.014,0.000
1706108615619,2024-01-24T17:03:35.619,5.720,1.000,0.004,0.014,0.000
1706108615629,2024-01-24T17:03:35.629,5.730,1.000,0.004,0.014,0.000
1706108615639,2024-01-24T17:03:35.639,5.740,1.000,0.004,0.014,0.000
1706108615649,2024-01-24T17:03:35.649,5.750,1.000,0.004,0.014,0.000
1706108615659,2024-01-24T17:03:35.659,5.760,1.000,0.004,0.014,0.000
1706108615669,2024-01-24T17:03:35.669,5.770,1.000,0.004,0.014,0.000
1706108615679,2024-01-24T17:03:35.679,5.780,1.000,0.004,0.014,0.000
1706108615689,2024-01-24T17:03:35.689,5.790,1.000,0.004,0.014,0.000
1706108615699,2024-01-24T17:03:35.699,5.800,1.000,0.004,0.014,0.000
1706108615709,2024-01-24T17:03:35.709,5.810,1.000,0.004,0.014,0.000
1706108615719,2024-01-24T17:03:35.719,5.820,1.000,0.004,0.014,0.000
1706108615729,2024-01-24T17:03:35.729,5.830,1.000,0.004,0.014,0.000
1706108615739,2024-01-24T17:03:35.739,5.840,1.000,0.004,0.014,0.000
1706108615749,2024-01-24T17:03:35.749,5.850,1.000,0.004,0.014,0.000
1706108615759,2024-01-24T17:03:35.759,5.860,1.000,0.004,0.014,0.000
1706108615769,2024-01-24T17:03:35.769,5.870,1.000,0.004,0.014,0.000
1706108615779,2024-01-24T17:03:35.779,5.880,1.000,0.004,0.014,0.000
1706108615789,2024-01-24T17:03:35.789,5.890,1.000,0.004,0.014,0.000
1706108615799,2024-01-24T17:03:35.799,5.900,1.000,0.004,0.014,0.000
1706108615809,2024-01-24T17:03:35.809,5.910,1.000,0.004,0.014,0.000
1706108615819,2024-01-24T17:03:35.819,5.920,1.000,0.004,0.014,0.000
1706108615829,2024-01-24T17:03:35.829,5.930,1.000,0.004,0.014,0.000
1706108615839,2024-01-24T17:03:35.839,5.940,1.000,0.004,0.014,0.000
1706108615849,2024-01-24T17:03:35.849,5.950,1.000,0.004,0.014,0.000
1706108615859,2024-01-24T17:03:35.859,5.960,1.000,0.004,0.014,0.000
1706108615869,2024-01-24T17:03:35.869,5.970,1.000,0.004,0.014,0.000
1706108615879,2024-01-24T17:03:35.879,5.980,1.000,0.004,0.014,0.000
1706108615889,2024-01-24T17:03:35.889,5.990,1.000,0.004,0.014,0.000
1706108615899,2024-01-24T17:03:35.899,6.000,1.000,0.004,0.014,0.000
1706108615909,2024-01-24T17:03:35.909,6.010,1.000,0.004,0.014,0.000
1706108615919,2024-01-24T17:03:35.919,6.020,1.000,0.004,0.014,0.000
1706108615929,2024-01-24T17:03:35.929,6.030,1.000,0.004,0.014,0.000
1706108615939,2024-01-24T17:03:35.939,6.040,1.000,0.004,0.014,0.000
1706108615949,2024-01-24T17:03:35.949,6.050,1.000,0.004,0.014,0.000
1706108615959,2024-01-24T17:03:35.959,6.060,1.000,0.004,0.014,0.000
1706108615969,2024-01-24T17:03:35.969,6.070,1.000,0.004,0.014,0.000
1706108615979,2024-01-24T17:03:35.979,6.080,1.000,0.004,0.014,0.000
1706108615989,2024-01-24T17:03:35.989,6.090,1.000,0.004,0.014,0.000
1706108615999,2024-01-24T17:03:35.999,6.100,1.000,0.004,0.014,0.000
1706108616009,2024-01-24T17:03:36.009,6.110,1.000,0.004,0.014,0.000
1706108616019,2024-01-24T17:03:36.019,6.120,1.000,0.004,0.014,0.000
1706108616029,2024-01-24T17:03:36.029,6.130,1.000,0.004,0.014,0.000
1706108616039,2024-01-24T17:03:36.039,6.140,1.000,0.004,0.014,0.000
1706108616049,2024-01-24T17:03:36.049,6.150,1.000,0.004,0.014,0.000
1706108616059,2024-01-24T17:03:36.059,6.160,1.000,0.004,0.014,0.000
1706108616069,2024-01-24T17:03:36.069,6.170,1.000,0.004,0.014,0.000
1706108616079,2024-01-24T17:03:36.079,6.180,1.000,0.004,0.014,0.000
1706108616089,2024-01-24T17:03:36.089,6.190,1.000,0.004,0.014,0.000
1706108616099,2024-01-24T17:03:36.099,6.200,1.000,0.004,0.014,0.000
1706108616109,2024-01-24T17:03:36.109,6.210,1.000,0.004,0.014,0.000
1706108616119,2024-01-24T17:03:36.119,6.220,1.000,0.004,0.014,0.000
1706108616129,2024-01-24T17:03:36.129,6.230,1.000,0.004,0.014,0.000
1706108616139,2024-01-24T17:03:36.139,6.240,1.000,0.004,0.014,0.000
1706108616149,2024-01-24T17:03:36.149,6.250,1.000,0.004,0.014,0.000
1706108616159,2024-01-24T17:03:36.159,6.260,1.000,0.004,0.014,0.000
1706108616169,2024-01-24T17:03:36.169,6.270,1.000,0.004,0.014,0.000
1706108616179,2024-01-24T17:03:36.179,6.280,1.000,0.004,0.014,0.000
1706108616189,2024-01-24T17:03:36.189,6.290,1.000,0.004,0.014,0.000
1706108616199,2024-01-24T17:03:36.199,6.300,1.000,0.004,0.014,0.000
1706108616209,2024-01-24T17:03:36.209,6.310,1.000,0.004,0.014,0.000
1706108616219,2024-01-24T17:03:36.219,6.320,1.000,0.004,0.014,0.000
1706108616229,2024-01-24T17:03:36.229,6.330,1.000,0.004,0.014,0.000
1706108616239,2024-01-24T17:03:36.239,6.340,1.000,0.004,0.014,0.000
1706108616249,2024-01-24T17:03:36.249,6.350,1.000,0.004,0.014,0.000
1706108616259,2024-01-24T17:03:36.259,6.360,1.000,0.004,0.014,0.000
1706108616269,2024-01-24T17:03:36.269,6.370,1.000,0.004,0.014,0.000
1706108616279,2024-01-24T17:03:36.279,6.380,1.000,0.004,0.014,0.000
1706108616289,2024-01-24T17:03:36.289,6.390,1.000,0.004,0.014,0.000
1706108616299,2024-01-24T17:03:36.299,6.400,1.000,0.004,0.014,0.000
1706108616309,2024-01-24T17:03:36.309,6.410,1.000,0.004,0.014,0.000
1706108616319,2024-01-24T17:03:36.319,6.420,1.000,0.004,0.014,0.000
1706108616329,2024-01-24T17:03:36.329,6.430,1.000,0.004,0.014,0.000
1706108616339,2024-01-24T17:03:36.339,6.440,1.000,0.004,0.014,0.000
1706108616349,2024-01-24T17:03:36.349,6.450,1.000,0.004,0.014,0.000
1706108616359,2024-01-24T17:03:36.359,6.460,1.000,0.004,0.014,0.000
1706108616369,2024-01-24T17:03:36.369,6.470,1.000,0.004,0.014,0.000
1706108616379,2024-01-24T17:03:36.379,6.480,1.000,0.004,0.014,0.000
1706108616389,2024-01-24T17:03:36.389,6.490,1.000,0.004,0.014,0.000
1706108616399,2024-01-24T17:03:36.399,6.500,1.000,0.004,0.014,0.000
1706108616409,2024-01-24T17:03:36.409,6.510,1.000,0.004,0.014,0.000
1706108616419,2024-01-24T17:03:36.419,6.520,1.000,0.004,0.014,0.000
1706108616429,2024-01-24T17:03:36.429,6.530,1.000,0.004,0.014,0.000
1706108616439,2024-01-24T17:03:36.439,6.540,1.000,0.004,0.014,0.000
1706108616449,2024-01-24T17:03:36.449,6.550,1.000,0.004,0.014,0.000
1706108616459,2024-01-24T17:03:36.459,6.560,1.000,0.004,0.014,0.000
1706108616469,2024-01-24T17:03:36.469,6.570,1.000,0.004,0.014,0.000
1706108616479,2024-01-24T17:03:36.479,6.580,1.000,0.004,0.014,0.000
1706108616489,2024-01-24T17:03:36.489,6.590,1.000,0.004,0.014,0.000
1706108616499,2024-01-24T17:03:36.499,6.600,1.000,0.004,0.014,0.000
