Device,MAC,Timestamp,Time(03:00),elapsed (s),X(number),Y(number),Z (number)
4,E25AD03D0194,1721221267853,2024-07-17T16:01:07.853,4.45,-0.023142137,0.0151376035,0.011848394
4,E25AD03D0194,1721221267863,2024-07-17T16:01:07.863,4.46,-0.020724947,0.016987741,0.012825017
4,E25AD03D0194,1721221267873,2024-07-17T16:01:07.873,4.47,-0.022189789,0.019429145,0.012336736
4,E25AD03D0194,1721221267883,2024-07-17T16:01:07.883,4.48,-0.023678944,0.021767588,0.009895295
4,E25AD03D0194,1721221267903,2024-07-17T16:01:07.903,4.5,-0.018796135,0.02225587,0.011360138
4,E25AD03D0194,1721221267913,2024-07-17T16:01:07.913,4.51,-0.018796135,0.020791026,0.007942172
4,E25AD03D0194,1721221267933,2024-07-17T16:01:07.933,4.53,-0.02123754,0.015419938,0.014289822
4,E25AD03D0194,1721221267943,2024-07-17T16:01:07.943,4.54,-0.020749258,0.019814465,0.008918733
4,E25AD03D0194,1721221267953,2024-07-17T16:01:07.953,4.55,-0.020260978,0.021291852,0.011824216
4,E25AD03D0194,1721221267963,2024-07-17T16:01:07.963,4.56,-0.020749258,0.019352369,0.010821288
4,E25AD03D0194,1721221267983,2024-07-17T16:01:07.983,4.58,-0.02123754,0.019378552,0.012235379
4,E25AD03D0194,1721221267993,2024-07-17T16:01:07.993,4.59,-0.02172582,0.017927349,0.010255817
4,E25AD03D0194,1721221268003,2024-07-17T16:01:08.003,4.6,-0.018796135,0.018921439,0.010221877
4,E25AD03D0194,1721221268023,2024-07-17T16:01:08.023,4.62,-0.018796038,0.022876285,0.013545658
4,E25AD03D0194,1721221268033,2024-07-17T16:01:08.033,4.63,-0.020260978,0.022404075,0.013026234
4,E25AD03D0194,1721221268053,2024-07-17T16:01:08.053,4.65,-0.020260978,0.023380635,0.008143426
4,E25AD03D0194,1721221268183,2024-07-17T16:01:08.183,4.78,-0.021725625,0.019993765,0.010036207
4,E25AD03D0194,1721221268193,2024-07-17T16:01:08.193,4.79,-0.022213906,0.020482047,0.0051533873
4,E25AD03D0194,1721221268203,2024-07-17T16:01:08.203,4.8,-0.020749064,0.02243517,0.0051533873
4,E25AD03D0194,1721221268213,2024-07-17T16:01:08.213,4.81,-0.021725625,0.020482047,0.010036207
4,E25AD03D0194,1721221268233,2024-07-17T16:01:08.233,4.83,-0.023678944,0.020027438,0.010947613
4,E25AD03D0194,1721221268253,2024-07-17T16:01:08.253,4.85,-0.018796135,0.024455516,0.010394103
4,E25AD03D0194,1721221268263,2024-07-17T16:01:08.263,4.86,-0.018307855,0.023478953,0.013323788
4,E25AD03D0194,1721221268273,2024-07-17T16:01:08.273,4.87,-0.020260978,0.022014111,0.009905823
4,E25AD03D0194,1721221268283,2024-07-17T16:01:08.283,4.88,-0.020260978,0.02152583,0.010394103
4,E25AD03D0194,1721221268293,2024-07-17T16:01:08.293,4.89,-0.020749258,0.02152583,0.009905823
4,E25AD03D0194,1721221268313,2024-07-17T16:01:08.313,4.91,-0.018307855,0.02152583,0.00844098
4,E25AD03D0194,1721221268333,2024-07-17T16:01:08.333,4.93,-0.020749258,0.020060988,0.010394103
4,E25AD03D0194,1721221268343,2024-07-17T16:01:08.343,4.94,-0.020749258,0.019572707,0.009905823
4,E25AD03D0194,1721221268353,2024-07-17T16:01:08.353,4.95,-0.022214102,0.021037549,0.009417541
4,E25AD03D0194,1721221268363,2024-07-17T16:01:08.363,4.96,-0.020749258,0.021051092,0.011344225
4,E25AD03D0194,1721221268393,2024-07-17T16:01:08.393,4.99,-0.019320788,0.026312424,0.012233908
4,E25AD03D0194,1721221268403,2024-07-17T16:01:08.403,5,-0.022286162,0.025698742,0.009742143
4,E25AD03D0194,1721221268423,2024-07-17T16:01:08.423,5.02,-0.01940792,0.020632878,0.009185047
4,E25AD03D0194,1721221268443,2024-07-17T16:01:08.443,5.04,-0.020925665,0.021426054,0.011546258
4,E25AD03D0194,1721221268463,2024-07-17T16:01:08.463,5.06,-0.022930525,0.024659468,0.008059331
4,E25AD03D0194,1721221268473,2024-07-17T16:01:08.473,5.07,-0.019535996,0.021155,0.00656901
4,E25AD03D0194,1721221268493,2024-07-17T16:01:08.493,5.09,-0.021536965,0.022936773,0.009435423
4,E25AD03D0194,1721221268513,2024-07-17T16:01:08.513,5.11,-0.018192325,0.022183176,0.00836751
4,E25AD03D0194,1721221268523,2024-07-17T16:01:08.523,5.12,-0.020200588,0.02441461,0.012713996
4,E25AD03D0194,1721221268533,2024-07-17T16:01:08.533,5.13,-0.020744493,0.024687877,0.00925222
4,E25AD03D0194,1721221268543,2024-07-17T16:01:08.543,5.14,-0.021259129,0.020199906,0.0087271435
94,E25AD03D0194,1721221268563,2024-07-17T16:01:08.563,5.16,-0.020869067,0.020302137,0.007683554
4,E25AD03D0194,1721221268573,2024-07-17T16:01:08.573,5.17,-0.019942492,0.022548633,0.010575567
4,E25AD03D0194,1721221268583,2024-07-17T16:01:08.583,5.18,-0.02146043,0.023320623,0.011507188
4,E25AD03D0194,1721221268603,2024-07-17T16:01:08.603,5.2,-0.01958219,0.022060303,0.009481129
4,E25AD03D0194,1721221268613,2024-07-17T16:01:08.613,5.21,-0.020095268,0.020507865,0.009444565
4,E25AD03D0194,1721221268633,2024-07-17T16:01:08.633,5.23,-0.018678369,0.019841572,0.0069486774
4,E25AD03D0194,1721221268653,2024-07-17T16:01:08.653,5.25,-0.0187303,0.022584261,0.009808575
4,E25AD03D0194,1721221268663,2024-07-17T16:01:08.663,5.26,-0.019734673,0.022485046,0.00976953
4,E25AD03D0194,1721221268693,2024-07-17T16:01:08.693,5.29,-0.022249985,0.021730682,0.0072261738
4,E25AD03D0194,1721221268703,2024-07-17T16:01:08.703,5.3,-0.021781057,0.020192977,0.0062288987
4,E25AD03D0194,1721221268713,2024-07-17T16:01:08.713,5.31,-0.021310572,0.020124588,0.0062112235
4,E25AD03D0194,1721221268723,2024-07-17T16:01:08.723,5.32,-0.021329341,0.021517687,0.006681903
4,E25AD03D0194,1721221268733,2024-07-17T16:01:08.733,5.33,-0.020860704,0.021443,0.0071510742
4,E25AD03D0194,1721221268743,2024-07-17T16:01:08.743,5.34,-0.022345774,0.020879108,0.008592808
4,E25AD03D0194,1721221268753,2024-07-17T16:01:08.753,5.35,-0.019465588,0.022638138,0.011485879
4,E25AD03D0194,1721221268783,2024-07-17T16:01:08.783,5.38,-0.01814934,0.023013758,0.0050560543
4,E25AD03D0194,1721221268793,2024-07-17T16:01:08.793,5.39,-0.021617388,0.020854905,0.007963445
4,E25AD03D0194,1721221268803,2024-07-17T16:01:08.803,5.4,-0.019222373,0.022619247,0.007451594
4,E25AD03D0194,1721221268813,2024-07-17T16:01:08.813,5.41,-0.02073088,0.02097384,0.0059678615
4,E25AD03D0194,1721221268823,2024-07-17T16:01:08.823,5.42,-0.020752953,0.022354903,0.007898812
4,E25AD03D0194,1721221268833,2024-07-17T16:01:08.833,5.43,-0.020774834,0.02275802,0.006413973
4,E25AD03D0194,1721221268863,2024-07-17T16:01:08.863,5.46,-0.018393239,0.021892127,0.009567497
4,E25AD03D0194,1721221268873,2024-07-17T16:01:08.873,5.47,-0.020360949,0.024718314,0.008179214
4,E25AD03D0194,1721221268883,2024-07-17T16:01:08.883,5.48,-0.021352097,0.02460964,0.008754203
4,E25AD03D0194,1721221268893,2024-07-17T16:01:08.893,5.49,-0.018435346,0.02303982,0.0073816
4,E25AD03D0194,1721221268903,2024-07-17T16:01:08.903,5.5,-0.018931601,0.020995721,0.006025055
4,E25AD03D0194,1721221268913,2024-07-17T16:01:08.913,5.51,-0.017959319,0.021393197,0.0081158085
4,E25AD03D0194,1721221268923,2024-07-17T16:01:08.923,5.52,-0.016500603,0.023259744,0.008716908
4,E25AD03D0194,1721221268933,2024-07-17T16:01:08.933,5.53,-0.017979547,0.024602711,0.013223878
4,E25AD03D0194,1721221268953,2024-07-17T16:01:08.953,5.55,-0.01751373,0.024387356,0.0085635
4,E25AD03D0194,1721221268963,2024-07-17T16:01:08.963,5.56,-0.022400428,0.021379435,0.0047733434
4,E25AD03D0194,1721221268973,2024-07-17T16:01:08.973,5.57,-0.021421727,0.017908605,0.0097748665
4,E25AD03D0194,1721221268993,2024-07-17T16:01:08.993,5.59,-0.023835707,0.021338956,0.008023179
4,E25AD03D0194,1721221269003,2024-07-17T16:01:09.003,5.6,-0.020880252,0.019449433,0.0071397815
4,E25AD03D0194,1721221269013,2024-07-17T16:01:09.013,5.61,-0.01987899,0.020481182,0.0077258935
4,E25AD03D0194,1721221269033,2024-07-17T16:01:09.033,5.63,-0.022297345,0.020486094,0.008885718
4,E25AD03D0194,1721221269043,2024-07-17T16:01:09.043,5.64,-0.020829488,0.017516453,0.007032371
4,E25AD03D0194,1721221269053,2024-07-17T16:01:09.053,5.65,-0.023265835,0.018459974,0.0066462127
4,E25AD03D0194,1721221269063,2024-07-17T16:01:09.063,5.66,-0.021795936,0.018431967,0.00674092
4,E25AD03D0194,1721221269073,2024-07-17T16:01:09.073,5.67,-0.021305224,0.020830935,0.010257567
4,E25AD03D0194,1721221269083,2024-07-17T16:01:09.083,5.68,-0.021301722,0.01980767,0.009397569
4,E25AD03D0194,1721221269093,2024-07-17T16:01:09.093,5.69,-0.021785142,0.022198578,0.006113405
4,E25AD03D0194,1721221269103,2024-07-17T16:01:09.103,5.7,-0.02031777,0.019701378,0.010144408
4,E25AD03D0194,1721221269113,2024-07-17T16:01:09.113,5.71,-0.022266323,0.020126812,0.009320743
4,E25AD03D0194,1721221269133,2024-07-17T16:01:09.133,5.73,-0.021772208,0.021447996,0.0071957354
4,E25AD03D0194,1721221269153,2024-07-17T16:01:09.153,5.75,-0.021280134,0.017898904,0.0060038306
4,E25AD03D0194,1721221269163,2024-07-17T16:01:09.163,5.76,-0.022254264,0.01735524,0.00807917
4,E25AD03D0194,1721221269183,2024-07-17T16:01:09.183,5.78,-0.019311937,0.018719055,0.0054387366
4,E25AD03D0194,1721221269193,2024-07-17T16:01:09.193,5.79,-0.022237927,0.021097442,0.008026656
4,E25AD03D0194,1721221269213,2024-07-17T16:01:09.213,5.81,-0.021257378,0.018532217,0.0077966773
4,E25AD03D0194,1721221269223,2024-07-17T16:01:09.223,5.82,-0.020277219,0.018956218,0.008919913
4,E25AD03D0194,1721221269233,2024-07-17T16:01:09.233,5.83,-0.020758789,0.018903704,0.009558417
4,E25AD03D0194,1721221269253,2024-07-17T16:01:09.253,5.85,-0.021740407,0.013311875,0.011873812
4,E25AD03D0194,1721221269313,2024-07-17T16:01:09.313,5.91,-0.016566927,0.02933239,0.008713542
4,E25AD03D0194,1721221269323,2024-07-17T16:01:09.323,5.92,-0.022487562,0.029932968,0.0064582815
4,E25AD03D0194,1721221269333,2024-07-17T16:01:09.333,5.93,-0.020092156,0.01738326,0.006704063
4,E25AD03D0194,1721221269343,2024-07-17T16:01:09.343,5.94,-0.021603871,0.016563315,0.0059452634
4,E25AD03D0194,1721221269353,2024-07-17T16:01:09.353,5.95,-0.019695774,0.02015285,0.00908076
4,E25AD03D0194,1721221269363,2024-07-17T16:01:09.363,5.96,-0.024623705,0.022766188,0.0039115218
4,E25AD03D0194,1721221269383,2024-07-17T16:01:09.383,5.98,-0.020316312,0.01919637,0.00825593
4,E25AD03D0194,1721221269393,2024-07-17T16:01:09.393,5.99,-0.022800699,0.022796772,0.0050357906
4,E25AD03D0194,1721221269433,2024-07-17T16:01:09.433,6.03,-0.02196787,0.021824952,0.0065749907
4,E25AD03D0194,1721221269443,2024-07-17T16:01:09.443,6.04,-0.021991307,0.018228998,0.0032815633
4,E25AD03D0194,1721221269453,2024-07-17T16:01:09.453,6.05,-0.021989362,0.02157979,0.00780594
4,E25AD03D0194,1721221269473,2024-07-17T16:01:09.473,6.07,-0.0195606,0.012106915,0.012440414
4,E25AD03D0194,1721221269483,2024-07-17T16:01:09.483,6.08,-0.016163057,0.019357048,0.008502866
4,E25AD03D0194,1721221269493,2024-07-17T16:01:09.493,6.09,-0.019116858,0.025123559,0.007009895
4,E25AD03D0194,1721221269503,2024-07-17T16:01:09.503,6.1,-0.019616129,0.022100674,0.00806158
4,E25AD03D0194,1721221269513,2024-07-17T16:01:09.513,6.11,-0.020112578,0.01957729,0.0076496876
4,E25AD03D0194,1721221269523,2024-07-17T16:01:09.523,6.12,-0.022075037,0.019983323,0.011136505
4,E25AD03D0194,1721221269533,2024-07-17T16:01:09.533,6.13,-0.020621572,0.024771618,0.006815497
4,E25AD03D0194,1721221269543,2024-07-17T16:01:09.543,6.14,-0.019659014,0.024665983,0.008353105
4,E25AD03D0194,1721221269563,2024-07-17T16:01:09.563,6.16,-0.021096336,0.020801857,0.008494855
4,E25AD03D0194,1721221269573,2024-07-17T16:01:09.573,6.17,-0.020112481,0.015961207,0.004571676
4,E25AD03D0194,1721221269583,2024-07-17T16:01:09.583,6.18,-0.023030398,0.016511604,0.0065105036
4,E25AD03D0194,1721221269603,2024-07-17T16:01:09.603,6.2,-0.021035945,0.012748264,0.006096301
4,E25AD03D0194,1721221269613,2024-07-17T16:01:09.613,6.21,-0.024925755,0.014805636,0.007022136
4,E25AD03D0194,1721221269623,2024-07-17T16:01:09.623,6.22,-0.019553695,0.01820121,0.008532587
4,E25AD03D0194,1721221269633,2024-07-17T16:01:09.633,6.23,-0.019554084,0.016702015,0.011029921
4,E25AD03D0194,1721221269653,2024-07-17T16:01:09.653,6.25,-0.02346072,0.02001843,0.008270238
4,E25AD03D0194,1721221269713,2024-07-17T16:01:09.713,6.31,-0.021007257,0.010971122,0.0058738594
4,E25AD03D0194,1721221269723,2024-07-17T16:01:09.723,6.32,-0.020020872,0.015854137,0.007901693
4,E25AD03D0194,1721221269743,2024-07-17T16:01:09.743,6.34,-0.021471713,0.022651631,0.006121695
4,E25AD03D0194,1721221269753,2024-07-17T16:01:09.753,6.35,-0.022442536,0.023101134,0.006230321
4,E25AD03D0194,1721221269763,2024-07-17T16:01:09.763,6.36,-0.020969914,0.022084165,0.0039164815
4,E25AD03D0194,1721221269773,2024-07-17T16:01:09.773,6.37,-0.021450123,0.015227497,0.012314636
4,E25AD03D0194,1721221269783,2024-07-17T16:01:09.783,6.38,-0.014575585,0.017287543,0.0065701893
4,E25AD03D0194,1721221269793,2024-07-17T16:01:09.793,6.39,-0.017018156,0.029451689,0.0066331937
4,E25AD03D0194,1721221269803,2024-07-17T16:01:09.803,6.4,-0.022850782,0.026574153,0.009681046
4,E25AD03D0194,1721221269823,2024-07-17T16:01:09.823,6.42,-0.018895036,0.030103492,0.010358571
4,E25AD03D0194,1721221269833,2024-07-17T16:01:09.833,6.43,-0.024241716,0.022348315,0.0045884633
4,E25AD03D0194,1721221269843,2024-07-17T16:01:09.843,6.44,-0.024176171,-0.0033160741,0.009609277
4,E25AD03D0194,1721221269853,2024-07-17T16:01:09.853,6.45,-0.020216925,0.021309879,0.0106328465
4,E25AD03D0194,1721221269863,2024-07-17T16:01:09.863,6.46,-0.023101097,0.02050158,0.0023949074
4,E25AD03D0194,1721221269873,2024-07-17T16:01:09.873,6.47,-0.024019603,0.0084922295,0.005921632
4,E25AD03D0194,1721221269923,2024-07-17T16:01:09.923,6.52,-0.024302593,0.01370134,0.008547454
4,E25AD03D0194,1721221269943,2024-07-17T16:01:09.943,6.54,-0.022794962,0.014888881,0.0070519787
4,E25AD03D0194,1721221269953,2024-07-17T16:01:09.953,6.55,-0.019847091,0.014489532,0.005575722
4,E25AD03D0194,1721221269963,2024-07-17T16:01:09.963,6.56,-0.020322438,0.01455746,0.00848964
4,E25AD03D0194,1721221269973,2024-07-17T16:01:09.973,6.57,-0.023263307,0.015983647,0.009446473
4,E25AD03D0194,1721221269983,2024-07-17T16:01:09.983,6.58,-0.022787182,0.017892985,0.0074748117
4,E25AD03D0194,1721221270003,2024-07-17T16:01:10.003,6.6,-0.0242741,0.01634587,0.0059801633
4,E25AD03D0194,1721221270023,2024-07-17T16:01:10.023,6.62,-0.022834541,0.01626,0.009839949
4,E25AD03D0194,1721221270033,2024-07-17T16:01:10.033,6.63,-0.020881612,0.016701214,0.008941089
4,E25AD03D0194,1721221270053,2024-07-17T16:01:10.053,6.65,-0.020381954,0.01470693,0.0061670854
4,E25AD03D0194,1721221270063,2024-07-17T16:01:10.063,6.66,-0.018908555,0.017630367,0.0077077686
4,E25AD03D0194,1721221270073,2024-07-17T16:01:10.073,6.67,-0.022298707,0.019666102,0.009732989
4,E25AD03D0194,1721221270093,2024-07-17T16:01:10.093,6.69,-0.021751883,0.019838642,0.008419756
4,E25AD03D0194,1721221270103,2024-07-17T16:01:10.103,6.7,-0.023675637,0.02139694,0.005066241
4,E25AD03D0194,1721221270203,2024-07-17T16:01:10.203,6.8,-0.020590452,0.019046925,0.0062408233
4,E25AD03D0194,1721221270213,2024-07-17T16:01:10.213,6.81,-0.020072998,0.019635176,0.009222353
4,E25AD03D0194,1721221270223,2024-07-17T16:01:10.223,6.82,-0.019071152,0.024114285,0.00926981
4,E25AD03D0194,1721221270233,2024-07-17T16:01:10.233,6.83,-0.021484159,0.02226293,0.007846809
4,E25AD03D0194,1721221270243,2024-07-17T16:01:10.243,6.84,-0.020973511,0.017977322,0.0044139037
4,E25AD03D0194,1721221270263,2024-07-17T16:01:10.263,6.86,-0.024347814,0.016239554,0.009262213
4,E25AD03D0194,1721221270273,2024-07-17T16:01:10.273,6.87,-0.023343049,0.015396538,0.0063180868
4,E25AD03D0194,1721221270283,2024-07-17T16:01:10.283,6.88,-0.023311736,0.013100118,0.0053319465
4,E25AD03D0194,1721221270293,2024-07-17T16:01:10.293,6.89,-0.024745166,0.013242051,0.002399405
4,E25AD03D0194,1721221270303,2024-07-17T16:01:10.303,6.9,-0.022756841,0.011445618,0.0019109176
4,E25AD03D0194,1721221270313,2024-07-17T16:01:10.313,6.91,-0.023699852,0.0125915855,0.0048069665
4,E25AD03D0194,1721221270333,2024-07-17T16:01:10.333,6.93,-0.024120351,0.0149010485,0.006665978
4,E25AD03D0194,1721221270353,2024-07-17T16:01:10.353,6.95,-0.022602022,0.017660342,0.009457449
4,E25AD03D0194,1721221270373,2024-07-17T16:01:10.373,6.97,-0.023527043,0.017459502,0.0074048666
4,E25AD03D0194,1721221270383,2024-07-17T16:01:10.383,6.98,-0.02301231,0.017586606,0.007387556
4,E25AD03D0194,1721221270393,2024-07-17T16:01:10.393,6.99,-0.022002393,0.015299472,0.0049351514
4,E25AD03D0194,1721221270403,2024-07-17T16:01:10.403,7,-0.020991212,0.013501605,0.0024896509
4,E25AD03D0194,1721221270413,2024-07-17T16:01:10.413,7.01,-0.02193636,0.011690269,0.006877431
4,E25AD03D0194,1721221270423,2024-07-17T16:01:10.423,7.02,-0.023860311,0.010863931,0.007817209
4,E25AD03D0194,1721221270443,2024-07-17T16:01:10.443,7.04,-0.02138059,0.016965667,0.007690884
4,E25AD03D0194,1721221270453,2024-07-17T16:01:10.453,7.05,-0.021851756,0.017567204,0.0066485708
4,E25AD03D0194,1721221270463,2024-07-17T16:01:10.463,7.06,-0.022323504,0.018161971,0.0051268386
4,E25AD03D0194,1721221270473,2024-07-17T16:01:10.473,7.07,-0.025725327,0.017772421,0.007521211
4,E25AD03D0194,1721221270483,2024-07-17T16:01:10.483,7.08,-0.022289954,0.016891588,0.0055345986
4,E25AD03D0194,1721221270493,2024-07-17T16:01:10.493,7.09,-0.023248816,0.01746231,0.0045509986
4,E25AD03D0194,1721221270503,2024-07-17T16:01:10.503,7.1,-0.022740502,0.014623601,0.005033262
4,E25AD03D0194,1721221270523,2024-07-17T16:01:10.523,7.12,-0.023677582,0.013827361,0.0035568352
4,E25AD03D0194,1721221270533,2024-07-17T16:01:10.533,7.13,-0.02268371,0.013417875,0.005992805
4,E25AD03D0194,1721221270543,2024-07-17T16:01:10.543,7.14,-0.023667177,0.014382815,0.0074259327
4,E25AD03D0194,1721221270553,2024-07-17T16:01:10.553,7.15,-0.022696255,0.012915348,0.0054330598
4,E25AD03D0194,1721221270563,2024-07-17T16:01:10.563,7.16,-0.021726793,0.013880604,0.00784084
4,E25AD03D0194,1721221270573,2024-07-17T16:01:10.573,7.17,-0.024176365,0.015316807,0.008315506
94,E25AD03D0194,1721221270593,2024-07-17T16:01:10.593,7.19,-0.023217892,0.015737234,0.0058538625
4,E25AD03D0194,1721221270613,2024-07-17T16:01:10.613,7.21,-0.022257473,0.015677474,0.007299815
4,E25AD03D0194,1721221270623,2024-07-17T16:01:10.623,7.22,-0.02373243,0.01661781,0.0082621295
4,E25AD03D0194,1721221270643,2024-07-17T16:01:10.643,7.24,-0.024235686,0.016070526,0.004343934
4,E25AD03D0194,1721221270653,2024-07-17T16:01:10.653,7.25,-0.020825792,0.016038993,0.005314624
4,E25AD03D0194,1721221270663,2024-07-17T16:01:10.663,7.26,-0.023274587,0.014545657,0.005796523
4,E25AD03D0194,1721221270673,2024-07-17T16:01:10.673,7.27,-0.025232768,0.01257233,0.0043278392
4,E25AD03D0194,1721221270703,2024-07-17T16:01:10.703,7.3,-0.024274196,0.015432191,0.0067528207
4,E25AD03D0194,1721221270713,2024-07-17T16:01:10.713,7.31,-0.023791945,0.014919914,0.0038191122
4,E25AD03D0194,1721221270723,2024-07-17T16:01:10.723,7.32,-0.023797877,0.0129444,0.0072298935
4,E25AD03D0194,1721221270743,2024-07-17T16:01:10.743,7.34,-0.023321558,0.014393002,0.0057027396
4,E25AD03D0194,1721221270763,2024-07-17T16:01:10.763,7.36,-0.023331866,0.0129288165,0.005135275
4,E25AD03D0194,1721221270773,2024-07-17T16:01:10.773,7.37,-0.02284874,0.013901536,0.005589726
4,E25AD03D0194,1721221270793,2024-07-17T16:01:10.793,7.39,-0.024319416,0.00461827,0.0065335636
4,E25AD03D0194,1721221270803,2024-07-17T16:01:10.803,7.4,-0.01993549,0.024134366,0.009408887
4,E25AD03D0194,1721221270813,2024-07-17T16:01:10.813,7.41,-0.018979058,0.0318796,-0.00088212185
4,E25AD03D0194,1721221270843,2024-07-17T16:01:10.843,7.44,-0.023874605,0.0201555,0.0024496578
4,E25AD03D0194,1721221270853,2024-07-17T16:01:10.853,7.45,-0.022897849,0.016269494,0.004855846
4,E25AD03D0194,1721221270873,2024-07-17T16:01:10.873,7.47,-0.020456543,0.012912066,0.007192344
4,E25AD03D0194,1721221270883,2024-07-17T16:01:10.883,7.48,-0.022897849,0.017343985,0.005662625
4,E25AD03D0194,1721221270903,2024-07-17T16:01:10.903,7.5,-0.020944824,0.016911985,0.004100061
4,E25AD03D0194,1721221270913,2024-07-17T16:01:10.913,7.51,-0.023874508,0.015467128,0.007971529
4,E25AD03D0194,1721221270943,2024-07-17T16:01:10.943,7.54,-0.02631601,0.013530221,0.0045254226
4,E25AD03D0194,1721221270963,2024-07-17T16:01:10.963,7.56,-0.022409666,0.011611718,0.004465141
4,E25AD03D0194,1721221270983,2024-07-17T16:01:10.983,7.58,-0.021433203,0.01557286,0.0048579
4,E25AD03D0194,1721221270993,2024-07-17T16:01:10.993,7.59,-0.020944921,0.01608944,0.0052969735
4,E25AD03D0194,1721221271003,2024-07-17T16:01:11.003,7.6,-0.021921482,0.012209815,0.007203697
4,E25AD03D0194,1721221271013,2024-07-17T16:01:11.013,7.61,-0.022898044,0.01809312,0.006673758
4,E25AD03D0194,1721221271033,2024-07-17T16:01:11.033,7.63,-0.022897948,0.012774095,0.0031648905
4,E25AD03D0194,1721221271053,2024-07-17T16:01:11.053,7.65,-0.022898044,0.015755953,0.006491759
4,E25AD03D0194,1721221271063,2024-07-17T16:01:11.063,7.66,-0.02287451,0.017346682,0.004498643
4,E25AD03D0194,1721221271073,2024-07-17T16:01:11.073,7.67,-0.022363085,0.014047773,0.003491886
4,E25AD03D0194,1721221271083,2024-07-17T16:01:11.083,7.68,-0.023316404,0.01366131,0.0049567767
4,E25AD03D0194,1721221271093,2024-07-17T16:01:11.093,7.69,-0.02280459,0.012299478,0.0015387993
4,E25AD03D0194,1721221271113,2024-07-17T16:01:11.113,7.71,-0.024220224,0.012542549,0.0014896891
4,E25AD03D0194,1721221271123,2024-07-17T16:01:11.123,7.72,-0.024677873,0.0141587565,0.0019473612
4,E25AD03D0194,1721221271153,2024-07-17T16:01:11.153,7.75,-0.023134064,0.012097081,0.0048167156
4,E25AD03D0194,1721221271163,2024-07-17T16:01:11.163,7.76,-0.021643354,0.0131869605,0.006769863
4,E25AD03D0194,1721221271173,2024-07-17T16:01:11.173,7.77,-0.021617584,0.013787222,0.0043283985
4,E25AD03D0194,1721221271183,2024-07-17T16:01:11.183,7.78,-0.023082426,0.014778492,0.0028376884
4,E25AD03D0194,1721221271193,2024-07-17T16:01:11.193,7.79,-0.026988672,0.013332175,0.0052463682
4,E25AD03D0194,1721221270203,2024-07-17T16:01:10.203,6.8,-0.020590452,0.019046925,0.0062408233
4,E25AD03D0194,1721221270213,2024-07-17T16:01:10.213,6.81,-0.020072998,0.019635176,0.009222353
